fname,telescope,filter,plate_scale,n_stars,median,mean,std,max,mad_sigma,iqr_p16_p84,flag_high_scatter,flag_very_soft,flag_few_stars,any_flag
SN05ir_B_comb_dup.fits,dup,B,0.23,13,1.0185001972337058,1.0110496064875063,0.20937928326947514,1.4885511551679724,0.08286527634400254,0.1400680738711848,False,False,False,False
SN05ir_V_comb_dup.fits,dup,V,0.23,10,1.003396895995993,1.0227277696587278,0.05871747115439968,1.158307279126362,0.04378625813441031,0.08375111082579056,False,False,False,False
SN05kc_B_comb_dup.fits,dup,B,0.23,19,0.9441634315246141,0.9814130669653834,0.31881499519470746,2.1908736533892497,0.046895440445536084,0.09572898356682458,False,False,False,False
SN05kc_V_comb_dup.fits,dup,V,0.23,20,0.9006719386123052,0.9275515722413775,0.0855777590622617,1.128520059744785,0.021345345813924593,0.1270087630900374,False,False,False,False
SN05ke_V_comb_swo.fits,swo,V,0.23,23,1.3561122004555344,1.5445521805038063,0.5942291350441687,3.474909824947099,0.04646625078239915,0.193107307170455,False,False,False,False
SN05ki_V_comb_swo.fits,swo,V,0.23,23,1.3993034183240616,1.5507319409397111,0.3701759505499444,2.827366879807507,0.022083463660374034,0.3075600236116196,False,False,False,False
SN05ku_V_comb_swo.fits,swo,V,0.23,25,1.4028267568181034,1.5807046250541652,0.3916010522679581,2.941328338785993,0.03439701900172097,0.561109541751931,False,False,False,False
SN05lu_B_comb_dup.fits,dup,B,0.23,15,0.9092211406327904,0.8932985616116526,0.18038709631599764,1.3513895395255695,0.03298747966417859,0.12735487563501302,False,False,False,False
SN05lu_V_comb_dup.fits,dup,V,0.23,15,0.895401648848644,0.9198291734371394,0.07399746437749054,1.1197496550465356,0.04282795400465672,0.10738038325503452,False,False,False,False
SN05mc_V_comb_swo.fits,swo,V,0.23,24,1.5446314826448895,1.6420441253095908,0.3093011860960588,2.7510359814807157,0.03180495134240667,0.1327822834560206,False,False,False,False
SN05na_V_comb_swo.fits,swo,V,0.23,25,1.4434141975865742,1.5214863583817748,0.18001909859795942,1.9775805856437367,0.05882047745720891,0.32739231302738014,False,False,False,False
SN06D_B_comb_dup.fits,dup,B,0.23,13,1.0798008588087906,1.453306334100868,1.4386652909428257,6.224371534972701,0.10734717119675026,0.1941298458966746,False,False,False,False
SN06D_V_comb_dup.fits,dup,V,0.23,15,0.9224052994009517,0.9977705104270197,0.2244575889585632,1.7716840886968335,0.06756510321171161,0.14134305302623817,False,False,False,False
SN06ax_B_comb_dup.fits,dup,B,0.23,14,0.7501605265197216,0.7185893755782725,0.1352960934360362,0.9347982211649435,0.016949945194425817,0.026699857087121193,False,False,False,False
SN06ax_V_comb_dup.fits,dup,V,0.23,19,0.7263743437375441,0.7664821119362754,0.2940429429200163,1.8850257674460236,0.01271586662982926,0.05089411460863724,False,False,False,False
SN06bd_B_comb_dup.fits,dup,B,0.23,15,0.5161824675752712,0.7468958608661108,0.4230708958902436,1.2604874417893919,0.3022883163069972,0.9038593503382721,False,False,False,False
SN06bd_V_comb_dup.fits,dup,V,0.23,11,1.2379661694108175,1.2477215291012116,0.3109285263586205,2.0561226565428483,0.07938988901884479,0.1416684317061805,False,False,False,False
SN06bh_V_comb_swo.fits,swo,V,0.23,25,1.630187942782104,1.6279983113208083,0.023054131978243082,1.695603946585822,0.01432577866171015,0.030160561851436896,False,False,False,False
SN06br_B_comb_dup.fits,dup,B,0.23,20,1.031424398749834,1.038139674280525,0.10729114395989266,1.4375043472454323,0.01774678132780455,0.04899507295243821,False,False,False,False
SN06bt_V_comb_swo.fits,swo,V,0.23,25,1.6748428528282657,1.8045607224391875,0.38333062806244717,3.2743964735260316,0.024400677030443668,0.06046419020961613,False,False,False,False
SN06dd_V_comb_swo.fits,swo,V,0.23,15,1.1644915173750443,1.246095688575943,0.44754987230649934,2.7702730216648273,0.02829046887123683,0.045502353515882055,False,False,False,False
SN06ef_B_comb_dup.fits,dup,B,0.23,11,0.9641896336717884,1.0413507313134713,0.29204868797197375,1.9019521754217357,0.029690317283728285,0.07862694999833064,False,False,False,False
SN06ef_V_comb_dup.fits,dup,V,0.23,18,0.9210145071321186,1.0016785962816857,0.2856210464462339,1.8065282321940204,0.057578884142376836,0.18175991952820025,False,False,False,False
SN06ej_B_comb_dup.fits,dup,B,0.23,15,0.8251617702797779,0.9666316680805647,0.40469122630450816,2.070493477333566,0.06084303530994142,0.10973457368698913,False,False,False,False
SN06ej_V_comb_dup.fits,dup,V,0.23,17,0.6829262802853641,0.782731571209562,0.42158315277446795,1.8656190214834878,0.07323973075538287,0.31337986998258893,False,False,False,False
SN06eq_V_comb_swo.fits,swo,V,0.23,25,1.338193229673356,1.4629224453467253,0.26768248126541827,2.2772300944668262,0.0324264301090571,0.36590465376254366,False,False,False,False
SN06et_B_comb_dup.fits,dup,B,0.23,10,1.0398731323025074,1.1607209097421025,0.2605254553045342,1.6536145722287712,0.047767847696648325,0.41339686415655796,False,False,False,False
SN06et_V_comb_dup.fits,dup,V,0.23,15,0.9416876120833921,0.9533589325227807,0.25688587055823664,1.5856588766010056,0.028951803143402528,0.2296487102125906,False,False,False,False
SN06ev_V_comb_swo.fits,swo,V,0.23,25,1.682950431080504,1.70039587926416,0.08737150748623078,1.8416519219424143,0.08704976639738046,0.18897250679630306,False,False,False,False
SN06fw_B_comb_dup.fits,dup,B,0.23,16,1.09980121942821,1.1487130245250987,0.39895730511209426,2.537702875159122,0.042702348202595754,0.06708268540741869,False,False,False,False
SN06fw_V_comb_dup.fits,dup,V,0.23,14,0.9576105257664561,0.8375883145718757,0.24348637356864172,1.1733146362403966,0.09998554245442123,0.44753501933067674,False,False,False,False
SN06gj_V_comb_swo.fits,swo,V,0.23,25,1.4867241014736245,1.530729974200132,0.19003038360464214,2.4335228390353723,0.0212731500850789,0.05626953968413728,False,False,False,False
SN06gt_V_comb_swo.fits,swo,V,0.23,16,1.3782722937239693,1.6188747286983092,0.46331908893435886,2.911384238862755,0.05685166449853171,0.6506206677058344,False,False,False,False
SN06hb_V_comb_swo.fits,swo,V,0.23,25,1.254937146187793,1.3159863504610314,0.20091274127542508,2.1950728027859316,0.042967494735074344,0.07157503952346778,False,False,False,False
SN06hx_B_comb_dup.fits,dup,B,0.23,14,1.1239415857008699,1.0750504949810007,0.18959427233889603,1.30196619089116,0.0372219180256229,0.06162099496753792,False,False,False,False
SN06hx_V_comb_dup.fits,dup,V,0.23,19,1.0370252066822803,1.087856827144589,0.36573822709879483,2.3097450436749667,0.06664246963750249,0.13939492749635773,False,False,False,False
SN06is_V_comb_swo.fits,swo,V,0.23,25,1.4038678439484578,1.502270100442193,0.2917146353954797,2.812915777695212,0.029951832382357466,0.1725044046078008,False,False,False,False
SN06kf_B_comb_dup.fits,dup,B,0.23,11,0.9548948686995482,0.9578533649830494,0.19707951746131186,1.3447390385387539,0.06885555105955876,0.19043997040348093,False,False,False,False
SN06kf_V_comb_dup.fits,dup,V,0.23,13,0.8807077451661102,0.9870495518851394,0.32901910261601286,1.930715208762244,0.08304572912523302,0.36815941593702306,False,False,False,False
SN06lu_B_comb_dup.fits,dup,B,0.23,23,0.7830235925900724,0.8104900218557488,0.1598057745215948,1.1153666615658382,0.040385800104825675,0.19678037529239,False,False,False,False
SN06lu_V_comb_dup.fits,dup,V,0.23,24,0.7486557892068825,0.7737813487847496,0.1133775734260388,1.0634047219783864,0.045645541965242606,0.12360956859033045,False,False,False,False
SN06ob_V_comb_swo.fits,swo,V,0.23,18,1.3344462314254883,1.4036110450326562,0.21648897740371986,2.1612945653828657,0.015111021025096523,0.028775193193999682,False,False,False,False
SN06os_B_comb_dup.fits,dup,B,0.23,14,0.3960573292225119,0.7396452734210076,0.4990211332748928,1.4115799542250913,0.1574967654056025,1.0288132212247958,False,False,False,False
SN06os_V_comb_dup.fits,dup,V,0.23,15,1.0740364704316516,0.9237109991116846,0.34156188409187216,1.353072310617915,0.10380730352419418,0.7232664144700838,False,False,False,False
SN06ot_B_comb_dup.fits,dup,B,0.23,14,1.2368909108083672,1.1795313001482655,0.49610676235175855,2.477543167446765,0.05399268605099935,0.6949989485318009,False,False,False,False
SN06ot_V_comb_dup.fits,dup,V,0.23,17,1.0593404266150845,1.1171980152445502,0.35937543127143284,2.3070665205107694,0.05852004083238175,0.22821048780877173,False,False,False,False
SN06py_V_comb_swo.fits,swo,V,0.23,20,1.5714335672577016,1.5502346820182218,0.15895520168163266,1.6395613452310867,0.024281626304621048,0.05390495939585915,False,False,False,False
SN07N_B_comb_dup.fits,dup,B,0.23,13,0.98535395389894,0.9742301851310154,0.19047057851354812,1.2896877459757021,0.08878601222608258,0.1628232103667987,False,False,False,False
SN07N_V_comb_dup.fits,dup,V,0.23,13,1.0277345503528375,1.0001648846589548,0.16649704223053624,1.1848285451639913,0.022527416982170385,0.0888989980665047,False,False,False,False
SN07S_B_comb_dup.fits,dup,B,0.23,19,0.9391375420245018,0.9213801533774767,0.17416153988910738,1.2538548202136348,0.0858569675124978,0.15041811424074347,False,False,False,False
SN07S_V_comb_dup.fits,dup,V,0.23,12,0.8670000485635618,0.9057873495356391,0.20884556718646743,1.541881319168323,0.09434850071629325,0.12666934555909448,False,False,False,False
SN07af_B_comb_dup.fits,dup,B,0.23,13,1.054053487357822,1.0712536710687681,0.1347306662701028,1.300378575054741,0.07229995479707645,0.19652779976504542,False,False,False,False
SN07af_V_comb_dup.fits,dup,V,0.23,16,0.9318235458938147,0.990204782036894,0.12599911279280376,1.3109807436432888,0.05286871008459597,0.21508342118825552,False,False,False,False
SN07ai_V_comb_swo.fits,swo,V,0.23,25,1.7006214435584945,1.7227542995294454,0.10295401725445105,2.028757304867549,0.1061940911704344,0.1823029649881749,False,False,False,False
SN07al_B_comb_dup.fits,dup,B,0.23,16,0.394336472069882,0.6829946506903735,0.5935559436811528,2.3842940105975114,0.12971941552448546,0.6283598876100622,False,False,False,False
SN07al_V_comb_dup.fits,dup,V,0.23,20,0.8852631275996421,0.9272098732494165,0.22134423716712187,1.6548769948309632,0.0711046644466339,0.1239001752146115,False,False,False,False
SN07as_B_comb_dup.fits,dup,B,0.23,17,1.431481976935266,1.3984662296226587,0.1632910071357215,1.5469151855234646,0.05231751914891157,0.08494975115056524,False,False,False,False
SN07as_V_comb_dup.fits,dup,V,0.23,24,1.1899846550263362,1.2063258150371705,0.07574791281216951,1.4713822900340339,0.04220858045146517,0.10969888578584963,False,False,False,False
SN07ax_V_comb_swo.fits,swo,V,0.23,25,1.5429075149951288,1.6387750183238894,0.32289850055874025,2.840222886797929,0.02448296073874872,0.071911000477072,False,False,False,False
SN07ba_B_comb_dup.fits,dup,B,0.23,23,1.039760560271872,1.090489384408896,0.14184664058111882,1.4495732022133265,0.04078964984695818,0.23992569312793222,False,False,False,False
SN07ba_V_comb_dup.fits,dup,V,0.23,23,0.7640801387564493,0.8275504448440433,0.23493420228425094,1.754494766827352,0.026054773462687263,0.06698134070413675,False,False,False,False
SN07bc_B_comb_dup.fits,dup,B,0.23,21,1.3046758600204071,1.3965016110700323,0.3412457940269532,2.791364006717646,0.08078518149115672,0.1364399132270746,False,False,False,False
SN07bc_V_comb_dup.fits,dup,V,0.23,13,0.9809970036200508,1.0752419473117056,0.39949119458227933,2.3974459355532813,0.016022689264592035,0.04214638066642984,False,False,False,False
SN07bd_B_comb_dup.fits,dup,B,0.23,24,1.1543849519807916,1.1954230386347144,0.12340150981193262,1.7044671735974297,0.039998998594007,0.1117188415240209,False,False,False,False
SN07bd_V_comb_dup.fits,dup,V,0.23,24,1.037631817300404,1.037087172836037,0.05994453059667636,1.192285765725637,0.04582236633927204,0.11474112122044722,False,False,False,False
SN07bm_B_comb_dup.fits,dup,B,0.23,21,0.8590955545431898,0.8933010283206406,0.08951310555975987,1.2053904439192271,0.037732953120273645,0.10452437796397207,False,False,False,False
SN07bm_V_comb_dup.fits,dup,V,0.23,24,0.6779711913824789,0.7317232876832723,0.15550784804245255,1.3012562192856545,0.04376931290900443,0.137411785179126,False,False,False,False
SN07ca_B_comb_dup.fits,dup,B,0.23,10,1.3666269745091069,1.3741385963962716,0.02672909634244304,1.4234187656852035,0.013639476027856463,0.04758634683603735,False,False,False,False
SN07ca_V_comb_dup.fits,dup,V,0.23,25,1.2090865813423284,1.2044431945974892,0.07398015822200817,1.444375472503555,0.06047909784155287,0.11426052742902315,False,False,False,False
SN07cg_B_comb_dup.fits,dup,B,0.23,15,0.7238055771756812,0.6442295569752338,0.13254029215824306,0.7540842829062055,0.01297261167864541,0.24107227712077772,False,False,False,False
SN07cg_V_comb_dup.fits,dup,V,0.23,18,0.7694070308482635,0.784772034575135,0.04498283702975097,0.8801818867312482,0.020510160971695716,0.0691465723089526,False,False,False,False
SN07hj_B_comb_dup.fits,dup,B,0.23,12,1.2024243435396391,1.3420177468042385,0.40812497057256925,2.607632938691152,0.04336076789199336,0.1445821991627354,False,False,False,False
SN07hj_V_comb_dup.fits,dup,V,0.23,15,1.1314299683607656,1.2263748427745433,0.4012292787038367,2.6718805424989953,0.022037899461068017,0.04967922407047953,False,False,False,False
SN07hx_B_comb_dup.fits,dup,B,0.23,17,0.39875191913327307,0.7664108502154632,0.5506344160118798,1.5348666055455573,0.16898473172542475,1.15283558382634,False,False,False,False
SN07hx_V_comb_dup.fits,dup,V,0.23,21,1.1184679206338626,1.201456613452547,0.3502806028532698,2.561424671517361,0.03486242670259459,0.06024572536384043,False,False,False,False
SN07jd_B_comb_dup.fits,dup,B,0.23,11,1.3901560939276898,1.1947238126898947,0.346841121553521,1.578618259910659,0.03623629707252048,0.6425593693645848,False,False,False,False
SN07jd_V_comb_dup.fits,dup,V,0.23,11,1.245204807062725,1.0525319652667513,0.336487267317696,1.3613919201913127,0.1583468191744786,0.6267991929259625,False,False,False,False
SN07jg_B_comb_dup.fits,dup,B,0.23,23,1.2834074664027848,1.302100834474692,0.0720978130895088,1.5932535404334027,0.022394350644535425,0.0698879122028837,False,False,False,False
SN07jg_V_comb_dup.fits,dup,V,0.23,25,1.214885291502862,1.2712227532330038,0.17410896713354468,2.0477079666087468,0.02427761920068053,0.0983148116748278,False,False,False,False
SN07jh_B_comb_dup.fits,dup,B,0.23,14,1.0948961497382665,1.1209376983572399,0.2841956861222282,1.934023027014011,0.06843681472089194,0.13815494106030957,False,False,False,False
SN07jh_V_comb_dup.fits,dup,V,0.23,17,0.9092703347108949,0.9670058809632911,0.2344693289966803,1.863332601152967,0.04862194343427821,0.09187587781512296,False,False,False,False
SN07le_B_comb_dup.fits,dup,B,0.23,11,1.2981355487692905,1.3028344324096433,0.03017506945871041,1.3643819398713783,0.030036997367151347,0.04786400647285838,False,False,False,False
SN07le_V_comb_dup.fits,dup,V,0.23,14,1.46456026423182,1.4681729971964965,0.04541823980156235,1.5742833876308708,0.03768869218490888,0.06190510133156302,False,False,False,False
SN07nq_B_comb_dup.fits,dup,B,0.23,15,0.3608878715622877,0.6201001345551204,0.386923601283529,1.1663373772424568,0.0949659221379961,0.83039176614192,False,False,False,False
SN07nq_V_comb_dup.fits,dup,V,0.23,16,0.4626260362880689,1.00060896895985,0.936976888901293,3.6708730193124604,0.23315511305667327,1.1807208541245888,False,False,False,False
SN07ol_B_comb_dup.fits,dup,B,0.23,17,0.36028865061099485,0.821878198048208,0.7420818292278489,2.400829993452512,0.1074180354083479,1.3938376691074463,False,False,False,False
SN07ol_V_comb_dup.fits,dup,V,0.23,11,1.493276576072727,2.551198770696667,2.4630212752193823,7.374204302403523,0.9169697676113409,4.974678214566001,True,False,False,True
SN07on_B_comb_dup.fits,dup,B,0.23,10,1.0192257755537173,1.04075356689211,0.24741115819496504,1.3390320448340443,0.21292033639624505,0.3452297596112581,False,False,False,False
SN07on_V_comb_dup.fits,dup,V,0.23,17,0.8557511372537534,1.170629888021143,0.7671681007935204,3.547869440020291,0.021669025163997283,0.7194995122794704,False,False,False,False
SN07so_B_comb_dup.fits,dup,B,0.23,25,1.3531764543156861,1.4265685819582452,0.2524390157652897,2.3941240996574717,0.06455376735542558,0.11514122819545403,False,False,False,False
SN07so_V_comb_dup.fits,dup,V,0.23,24,1.179721717047093,1.2714804140870193,0.2611173324311125,2.215515842637877,0.05013835175554855,0.16150772534819313,False,False,False,False
SN07st_B_comb_dup.fits,dup,B,0.23,11,1.5694046724700457,1.5996784482134638,0.47171826252035,2.8363144015347634,0.11584059672614933,0.16201106075827787,False,False,False,False
SN07st_V_comb_dup.fits,dup,V,0.23,10,1.5481598533559233,1.636533733907326,0.5019019466508949,2.7413721075428197,0.1056949366892858,0.4421919450517071,False,False,False,False
SN07ux_B_comb_dup.fits,dup,B,0.23,21,0.4451405800281061,0.736374203538535,0.450902610206066,1.9480354787776708,0.1741583523654321,0.7832820367797524,False,False,False,False
SN07ux_V_comb_dup.fits,dup,V,0.23,22,0.6414907777408577,0.7827322319706113,0.3872904860762993,1.5332533543995976,0.4177256964788058,0.7582149567961454,False,False,False,False
SN08C_B_comb_dup.fits,dup,B,0.23,25,1.206385497486219,1.2813292047522589,0.17476115142044066,1.9489364372780422,0.04677123617492629,0.21322919570064336,False,False,False,False
SN08C_V_comb_dup.fits,dup,V,0.23,25,1.306014355283812,1.3480841702483644,0.24229497645109138,2.0533333075663185,0.20605240321659876,0.3817044409053896,False,False,False,False
SN08J_B_comb_dup.fits,dup,B,0.23,25,1.464381141813277,1.9472874357110244,1.122353900923521,6.087269950408173,0.07270947901099924,1.084265431869899,False,False,False,False
SN08J_V_comb_dup.fits,dup,V,0.23,25,1.3354099805092872,1.4579275712664272,0.34779682284441776,2.761399662559055,0.028427439485861097,0.07091153203309175,False,False,False,False
SN08O_B_comb_dup.fits,dup,B,0.23,23,1.4040134075861752,1.4213365437307153,0.04406424931865633,1.56238342424531,0.00911950977212059,0.025575313997260762,False,False,False,False
SN08O_V_comb_dup.fits,dup,V,0.23,23,1.5822844929513638,1.6607647814578026,0.2162996414842684,2.4475346931405286,0.02294431189580151,0.14798500117623714,False,False,False,False
SN08R_B_comb_dup.fits,dup,B,0.23,20,1.0526492209168663,1.159128260198528,0.5008287826939407,3.0773988529461667,0.09817326306894017,0.17593051222913725,False,False,False,False
SN08R_V_comb_dup.fits,dup,V,0.23,15,1.078794009671319,1.1835653966328443,0.5257637302018117,2.9281225210945645,0.21043163412638158,0.32070527858612297,False,False,False,False
SN08ae_B_comb_dup.fits,dup,B,0.23,12,1.1323253253149517,1.1473194649713074,0.04702848574051236,1.249227329167911,0.0451215457448609,0.07312034917761445,False,False,False,False
SN08ae_V_comb_dup.fits,dup,V,0.23,23,1.1250162032936668,1.394422369780178,0.6301846251197546,2.937599652805588,0.03529720675395336,0.6795592365775871,False,False,False,False
SN08ar_B_comb_dup.fits,dup,B,0.23,24,0.4064766110156376,0.5575239517375151,0.3150654642839363,1.3183825234835882,0.15214190261348876,0.6552907833634286,False,False,False,False
SN08ar_V_comb_dup.fits,dup,V,0.23,17,0.3993512487375966,0.6291431797540828,0.377830989985927,1.4015806207428332,0.15961602018824775,0.6339700941120354,False,False,False,False
SN08bc_B_comb_dup.fits,dup,B,0.23,25,1.0275844084067676,1.097428026390519,0.20426356526839767,1.569403050963933,0.15453000764200836,0.3570612087962185,False,False,False,False
